date,level
2018-08-15,87.0
2018-08-16,87.0
2018-08-17,83.0
2018-08-18,84.0
2018-08-19,79.0
2018-08-20,76.0
2018-08-21,74.0
2018-08-22,73.0
2018-08-23,72.0
2018-08-24,68.0
2018-08-25,65.0
2018-08-26,67.0
2018-08-27,68.0
2018-08-28,76.0
2018-08-29,83.0
2018-08-30,86.0
2018-08-31,88.0
2019-08-01,190.0
2019-08-02,195.0
2019-08-03,194.0
2019-08-04,183.0
2019-08-05,174.0
2019-08-06,167.0
2019-08-07,201.0
2019-08-08,149.0
2019-08-09,159.0
2019-08-10,190.0
2019-08-11,200.0
2019-08-12,188.0
2019-08-13,181.0
2019-08-14,190.0
2019-08-15,190.0
2019-08-16,185.0
2019-08-17,187.0
2019-08-18,189.0
2019-08-19,192.0
2019-08-20,185.0
2019-08-21,177.0
2019-08-22,172.0
2019-08-23,179.0
2019-08-24,210.0
2019-08-25,241.0
2019-08-26,243.0
2019-08-27,233.0
2019-08-28,219.0
2019-08-29,205.0
2019-08-30,194.0
2019-08-31,186.0
2020-08-01,126.0
2020-08-02,117.0
2020-08-03,113.0
2020-08-04,110.0
2020-08-05,109.0
2020-08-06,125.0
2020-08-07,148.0
2020-08-08,196.0
2020-08-09,203.0
2020-08-10,188.0
2020-08-11,173.0
2020-08-12,163.0
2020-08-13,159.0
2020-08-14,161.0
2020-08-15,157.0
2020-08-16,145.0
2020-08-17,147.0
2020-08-18,148.0
2020-08-19,151.0
2020-08-20,144.0
2020-08-21,151.0
2020-08-22,148.0
2020-08-23,136.0
2020-08-24,134.0
2020-08-25,130.0
2020-08-26,122.0
2020-08-27,114.0
2020-08-28,102.0
2020-08-29,94.0
2020-08-30,88.0
2020-08-31,89.0
2021-08-01,406.0
2021-08-02,390.0
2021-08-03,382.0
2021-08-04,392.0
2021-08-05,422.0
2021-08-06,430.0
2021-08-07,421.0
2021-08-08,414.0
2021-08-09,410.0
2021-08-10,410.0
2021-08-11,399.0
2021-08-12,389.0
2021-08-13,376.0
2021-08-14,363.0
2021-08-15,346.0
2021-08-16,329.0
2021-08-17,313.0
2021-08-18,303.0
2021-08-19,296.0
2021-08-20,290.0
2021-08-21,289.0
2021-08-22,277.0
2021-08-23,270.0
2021-08-24,269.0
2021-08-25,276.0
2021-08-26,266.0
2021-08-27,267.0
2021-08-28,256.0
2021-08-29,248.0
2021-08-30,242.0
2021-08-31,241.0
2000-09-01,227.0
2000-09-02,222.0
2000-09-03,227.0
2000-09-04,239.0
2000-09-05,254.0
2000-09-06,245.0
2000-09-07,254.0
2000-09-08,259.0
2000-09-09,268.0
2000-09-10,262.0
2000-09-11,262.0
2000-09-12,244.0
2000-09-13,226.0
2000-09-14,214.0
2000-09-15,216.0
2000-09-16,207.0
2000-09-17,206.0
2000-09-18,220.0
2000-09-19,250.0
2000-09-20,249.0
2000-09-21,243.0
2000-09-22,229.0
2000-09-23,241.0
2000-09-24,273.0
2000-09-25,315.0
2000-09-26,302.0
2000-09-27,277.0
2000-09-28,245.0
2000-09-29,245.0
2000-09-30,253.0
2001-09-01,175.0
2001-09-02,189.0
2001-09-03,182.0
2001-09-04,198.0
2001-09-05,194.0
2001-09-06,199.0
2001-09-07,200.0
2001-09-08,217.0
2001-09-09,238.0
2001-09-10,243.0
2001-09-11,254.0
2001-09-12,290.0
2001-09-13,319.0
2001-09-14,322.0
2001-09-15,323.0
2001-09-16,325.0
2001-09-17,325.0
2001-09-18,347.0
2001-09-19,349.0
2001-09-20,370.0
2001-09-21,407.0
2001-09-22,428.0
2001-09-23,445.0
2001-09-24,436.0
2001-09-25,400.0
2001-09-26,373.0
2001-09-27,364.0
2001-09-28,349.0
2001-09-29,327.0
2001-09-30,313.0
2002-09-01,259.0
2002-09-02,243.0
2002-09-03,232.0
2002-09-04,234.0
2002-09-05,273.0
2002-09-06,273.0
2002-09-07,264.0
2002-09-08,255.0
2002-09-09,247.0
2002-09-10,242.0
2002-09-11,235.0
2002-09-12,243.0
2002-09-13,252.0
2002-09-14,256.0
2002-09-15,244.0
2002-09-16,225.0
2002-09-17,209.0
2002-09-18,200.0
2002-09-19,192.0
2002-09-20,186.0
2002-09-21,178.0
2002-09-22,173.0
2002-09-23,184.0
2002-09-24,197.0
2002-09-25,211.0
2002-09-26,242.0
2002-09-27,308.0
2002-09-28,390.0
2002-09-29,394.0
2002-09-30,367.0
2003-09-01,97.0
2003-09-02,94.0
2003-09-03,97.0
2003-09-04,98.0
2003-09-05,103.0
2003-09-06,102.0
2003-09-07,89.0
2003-09-08,83.0
2003-09-09,97.0
2003-09-10,120.0
2003-09-11,109.0
2003-09-12,92.0
2003-09-13,90.0
2003-09-14,86.0
2003-09-15,84.0
2003-09-16,86.0
2003-09-17,87.0
2003-09-18,77.0
2003-09-19,69.0
2003-09-20,65.0
2003-09-21,65.0
2003-09-22,62.0
2003-09-23,57.0
2003-09-24,50.0
2003-09-25,48.0
2003-09-26,42.0
2003-09-27,44.0
2003-09-28,42.0
2003-09-29,42.0
2003-09-30,39.0
2004-09-01,280.0
2004-09-02,270.0
2004-09-03,262.0
2004-09-04,241.0
2004-09-05,225.0
2004-09-06,211.0
2004-09-07,200.0
2004-09-08,185.0
2004-09-09,170.0
2004-09-10,160.0
2004-09-11,149.0
2004-09-12,152.0
2004-09-13,145.0
2004-09-14,139.0
2004-09-15,141.0
2004-09-16,136.0
2004-09-17,129.0
2004-09-18,131.0
2004-09-19,130.0
2004-09-20,130.0
2004-09-21,124.0
2004-09-22,113.0
2004-09-23,125.0
2004-09-24,149.0
2004-09-25,171.0
2004-09-26,182.0
2004-09-27,185.0
2004-09-28,199.0
2004-09-29,203.0
2004-09-30,197.0
2005-09-01,338.0
2005-09-02,325.0
2005-09-03,314.0
2005-09-04,305.0
2005-09-05,294.0
2005-09-06,280.0
2005-09-07,257.0
2005-09-08,240.0
2005-09-09,228.0
2005-09-10,220.0
2005-09-11,212.0
2005-09-12,217.0
2005-09-13,236.0
2005-09-14,264.0
2005-09-15,267.0
2005-09-16,258.0
2005-09-17,246.0
2005-09-18,236.0
2005-09-19,224.0
2005-09-20,222.0
2005-09-21,225.0
2005-09-22,208.0
2005-09-23,194.0
2005-09-24,177.0
2005-09-25,165.0
2005-09-26,157.0
2005-09-27,152.0
2005-09-28,145.0
2005-09-29,144.0
2005-09-30,133.0
2006-09-01,340.0
2006-09-02,343.0
2006-09-03,336.0
2006-09-04,319.0
2006-09-05,298.0
2006-09-06,267.0
2006-09-07,249.0
2006-09-08,233.0
2006-09-09,218.0
2006-09-10,209.0
2006-09-11,202.0
2006-09-12,198.0
2006-09-13,194.0
2006-09-14,185.0
2006-09-15,179.0
2006-09-16,168.0
2006-09-17,163.0
2006-09-18,158.0
2006-09-19,169.0
2006-09-20,216.0
2006-09-21,304.0
2006-09-22,352.0
2006-09-23,344.0
2006-09-24,308.0
2006-09-25,279.0
2006-09-26,255.0
2006-09-27,232.0
2006-09-28,246.0
2006-09-29,277.0
2006-09-30,289.0
2007-09-01,256.0
2007-09-02,285.0
2007-09-03,325.0
2007-09-04,330.0
2007-09-05,314.0
2007-09-06,299.0
2007-09-07,287.0
2007-09-08,286.0
2007-09-09,279.0
2007-09-10,270.0
2007-09-11,261.0
2007-09-12,250.0
2007-09-13,245.0
2007-09-14,239.0
2007-09-15,230.0
2007-09-16,218.0
2007-09-17,209.0
2007-09-18,203.0
2007-09-19,201.0
2007-09-20,200.0
2007-09-21,216.0
2007-09-22,232.0
2007-09-23,227.0
2007-09-24,208.0
2007-09-25,204.0
2007-09-26,194.0
2007-09-27,191.0
2007-09-28,199.0
2007-09-29,241.0
2007-09-30,275.0
2008-09-01,192.0
2008-09-02,183.0
2008-09-03,179.0
2008-09-04,195.0
2008-09-05,201.0
2008-09-06,192.0
2008-09-07,204.0
2008-09-08,217.0
2008-09-09,210.0
2008-09-10,214.0
2008-09-11,221.0
2008-09-12,221.0
2008-09-13,219.0
2008-09-14,233.0
2008-09-15,255.0
2008-09-16,283.0
2008-09-17,325.0
2008-09-18,344.0
2008-09-19,324.0
2008-09-20,297.0
2008-09-21,275.0
2008-09-22,257.0
2008-09-23,243.0
2008-09-24,237.0
2008-09-25,227.0
2008-09-26,215.0
2008-09-27,200.0
2008-09-28,194.0
2008-09-29,183.0
2008-09-30,177.0
2009-09-01,141.0
2009-09-02,137.0
2009-09-03,133.0
2009-09-04,138.0
2009-09-05,134.0
2009-09-06,151.0
2009-09-07,170.0
2009-09-08,168.0
2009-09-09,163.0
2009-09-10,155.0
2009-09-11,144.0
2009-09-12,137.0
2009-09-13,130.0
2009-09-14,124.0
2009-09-15,121.0
2009-09-16,122.0
2009-09-17,121.0
2009-09-18,117.0
2009-09-19,113.0
2009-09-20,105.0
2009-09-21,99.0
2009-09-22,100.0
2009-09-23,97.0
2009-09-24,97.0
2009-09-25,95.0
2009-09-26,91.0
2009-09-27,89.0
2009-09-28,85.0
2009-09-29,78.0
2009-09-30,77.0
2010-09-01,407.0
2010-09-02,414.0
2010-09-03,406.0
2010-09-04,397.0
2010-09-05,372.0
2010-09-06,348.0
2010-09-07,321.0
2010-09-08,306.0
2010-09-09,305.0
2010-09-10,302.0
2010-09-11,295.0
2010-09-12,284.0
2010-09-13,275.0
2010-09-14,262.0
2010-09-15,263.0
2010-09-16,265.0
2010-09-17,277.0
2010-09-18,266.0
2010-09-19,252.0
2010-09-20,236.0
2010-09-21,226.0
2010-09-22,219.0
2010-09-23,212.0
2010-09-24,201.0
2010-09-25,198.0
2010-09-26,209.0
2010-09-27,201.0
2010-09-28,216.0
2010-09-29,263.0
2010-09-30,297.0
2011-09-01,177.0
2011-09-02,166.0
2011-09-03,154.0
2011-09-04,148.0
2011-09-05,143.0
2011-09-06,141.0
2011-09-07,146.0
2011-09-08,165.0
2011-09-09,196.0
2011-09-10,194.0
2011-09-11,183.0
2011-09-12,183.0
2011-09-13,196.0
2011-09-14,189.0
2011-09-15,176.0
2011-09-16,160.0
2011-09-17,151.0
2011-09-18,144.0
2011-09-19,145.0
2011-09-20,144.0
2011-09-21,153.0
2011-09-22,169.0
2011-09-23,175.0
2011-09-24,166.0
2011-09-25,159.0
2011-09-26,155.0
2011-09-27,150.0
2011-09-28,141.0
2011-09-29,134.0
2011-09-30,134.0
2012-09-01,164.0
2012-09-02,160.0
2012-09-03,175.0
2012-09-04,210.0
2012-09-05,257.0
2012-09-06,266.0
2012-09-07,242.0
2012-09-08,220.0
2012-09-09,201.0
2012-09-10,185.0
2012-09-11,180.0
2012-09-12,169.0
2012-09-13,164.0
2012-09-14,176.0
2012-09-15,180.0
2012-09-16,201.0
2012-09-17,206.0
2012-09-18,195.0
2012-09-19,184.0
2012-09-20,167.0
2012-09-21,164.0
2012-09-22,166.0
2012-09-23,172.0
2012-09-24,172.0
2012-09-25,182.0
2012-09-26,193.0
2012-09-27,211.0
2012-09-28,216.0
2012-09-29,215.0
2012-09-30,214.0
2013-09-01,162.0
2013-09-02,162.0
2013-09-03,153.0
2013-09-04,145.0
2013-09-05,138.0
2013-09-06,132.0
2013-09-07,124.0
2013-09-08,127.0
2013-09-09,147.0
2013-09-10,156.0
2013-09-11,165.0
2013-09-12,195.0
2013-09-13,199.0
2013-09-14,196.0
2013-09-15,219.0
2013-09-16,240.0
2013-09-17,241.0
2013-09-18,232.0
2013-09-19,233.0
2013-09-20,274.0
2013-09-21,334.0
2013-09-22,359.0
2013-09-23,354.0
2013-09-24,327.0
2013-09-25,296.0
2013-09-26,273.0
2013-09-27,259.0
2013-09-28,240.0
2013-09-29,224.0
2013-09-30,216.0
2014-09-01,294.0
2014-09-02,295.0
2014-09-03,320.0
2014-09-04,316.0
2014-09-05,315.0
2014-09-06,297.0
2014-09-07,282.0
2014-09-08,273.0
2014-09-09,256.0
2014-09-10,247.0
2014-09-11,239.0
2014-09-12,229.0
2014-09-13,216.0
2014-09-14,227.0
2014-09-15,238.0
2014-09-16,252.0
2014-09-17,241.0
2014-09-18,220.0
2014-09-19,209.0
2014-09-20,202.0
2014-09-21,200.0
2014-09-22,207.0
2014-09-23,216.0
2014-09-24,227.0
2014-09-25,256.0
2014-09-26,254.0
2014-09-27,232.0
2014-09-28,214.0
2014-09-29,208.0
2014-09-30,202.0
2015-09-01,110.0
2015-09-02,118.0
2015-09-03,131.0
2015-09-04,119.0
2015-09-05,108.0
2015-09-06,107.0
2015-09-07,98.0
2015-09-08,97.0
2015-09-09,93.0
2015-09-10,93.0
2015-09-11,91.0
2015-09-12,82.0
2015-09-13,83.0
2015-09-14,82.0
2015-09-15,80.0
2015-09-16,80.0
2015-09-17,99.0
2015-09-18,135.0
2015-09-19,162.0
2015-09-20,141.0
2015-09-21,137.0
2015-09-22,131.0
2015-09-23,128.0
2015-09-24,130.0
2015-09-25,138.0
2015-09-26,134.0
2015-09-27,132.0
2015-09-28,129.0
2015-09-29,129.0
2015-09-30,120.0
2016-09-01,165.0
2016-09-02,161.0
2016-09-03,158.0
2016-09-04,153.0
2016-09-05,161.0
2016-09-06,155.0
2016-09-07,149.0
2016-09-08,146.0
2016-09-09,163.0
2016-09-10,175.0
2016-09-11,178.0
2016-09-12,169.0
2016-09-13,164.0
2016-09-14,158.0
2016-09-15,155.0
2016-09-16,152.0
2016-09-17,145.0
2016-09-18,138.0
2016-09-19,138.0
2016-09-20,147.0
2016-09-21,163.0
2016-09-22,157.0
2016-09-23,151.0
2016-09-24,144.0
2016-09-25,135.0
2016-09-26,132.0
2016-09-27,125.0
2016-09-28,120.0
2016-09-29,116.0
2016-09-30,119.0
2017-09-01,143.0
2017-09-02,137.0
2017-09-03,149.0
2017-09-04,161.0
2017-09-05,196.0
2017-09-06,238.0
2017-09-07,245.0
2017-09-08,229.0
2017-09-09,219.0
2017-09-10,216.0
2017-09-11,204.0
2017-09-12,194.0
2017-09-13,190.0
2017-09-14,183.0
2017-09-15,207.0
2017-09-16,271.0
2017-09-17,281.0
2017-09-18,269.0
2017-09-19,255.0
2017-09-20,234.0
2017-09-21,224.0
2017-09-22,215.0
2017-09-23,203.0
2017-09-24,196.0
2017-09-25,192.0
2017-09-26,179.0
2017-09-27,174.0
2017-09-28,170.0
2017-09-29,164.0
2017-09-30,162.0
2018-09-01,88.0
2018-09-02,77.0
2018-09-03,80.0
2018-09-04,85.0
2018-09-05,107.0
2018-09-06,115.0
2018-09-07,116.0
2018-09-08,112.0
2018-09-09,104.0
2018-09-10,106.0
2018-09-11,98.0
2018-09-12,99.0
2018-09-13,94.0
2018-09-14,88.0
2018-09-15,74.0
2018-09-16,69.0
2018-09-17,66.0
2018-09-18,72.0
2018-09-19,68.0
2018-09-20,69.0
2018-09-21,58.0
2018-09-22,56.0
2018-09-23,57.0
2018-09-24,72.0
2018-09-25,86.0
2018-09-26,92.0
2018-09-27,80.0
2018-09-28,81.0
2018-09-29,77.0
2018-09-30,70.0
2019-09-01,183.0
2019-09-02,180.0
2019-09-03,171.0
2019-09-04,161.0
2019-09-05,165.0
2019-09-06,155.0
2019-09-07,150.0
2019-09-08,150.0
2019-09-09,145.0
2019-09-10,131.0
2019-09-11,136.0
2019-09-12,145.0
2019-09-13,171.0
2019-09-14,168.0
2019-09-15,158.0
2019-09-16,146.0
2019-09-17,138.0
2019-09-18,132.0
2019-09-19,124.0
2019-09-20,119.0
2019-09-21,116.0
2019-09-22,108.0
2019-09-23,107.0
2019-09-24,103.0
2019-09-25,102.0
2019-09-26,111.0
2019-09-27,121.0
2019-09-28,123.0
2019-09-29,127.0
2019-09-30,132.0
2020-09-01,91.0
2020-09-02,113.0
2020-09-03,180.0
2020-09-04,239.0
2020-09-05,228.0
2020-09-06,210.0
2020-09-07,189.0
2020-09-08,176.0
2020-09-09,160.0
2020-09-10,147.0
2020-09-11,145.0
2020-09-12,143.0
2020-09-13,138.0
2020-09-14,133.0
2020-09-15,125.0
2020-09-16,115.0
2020-09-17,108.0
2020-09-18,104.0
2020-09-19,103.0
2020-09-20,101.0
2020-09-21,94.0
2020-09-22,97.0
2020-09-23,89.0
2020-09-24,84.0
2020-09-25,78.0
2020-09-26,84.0
2020-09-27,104.0
2020-09-28,122.0
2020-09-29,150.0
2020-09-30,165.0
2021-09-01,242.0
2021-09-02,251.0
2021-09-03,262.0
2021-09-04,253.0
2021-09-05,238.0
2021-09-06,224.0
2021-09-07,218.0
2021-09-08,208.0
2021-09-09,198.0
2021-09-10,198.0
2021-09-11,191.0
2021-09-12,192.0
2021-09-13,188.0
2021-09-14,185.0
2021-09-15,178.0
2021-09-16,172.0
2021-09-17,175.0
2021-09-18,179.0
2021-09-19,170.0
2021-09-20,171.0
2021-09-21,167.0
2021-09-22,162.0
2021-09-23,169.0
2021-09-24,177.0
2021-09-25,173.0
2021-09-26,167.0
2021-09-27,162.0
2021-09-28,156.0
2021-09-29,198.0
2021-09-30,151.0
2000-10-01,252.0
2000-10-02,271.0
2000-10-03,306.0
2000-10-04,282.0
2000-10-05,257.0
2000-10-06,244.0
2000-10-07,234.0
2000-10-08,227.0
2000-10-09,222.0
2000-10-10,226.0
2000-10-11,257.0
2000-10-12,285.0
2000-10-13,341.0
2000-10-14,344.0
2000-10-15,335.0
2000-10-16,309.0
2000-10-17,301.0
2000-10-18,290.0
2000-10-19,280.0
2000-10-20,285.0
2000-10-21,290.0
2000-10-22,284.0
2000-10-23,275.0
2000-10-24,264.0
2000-10-25,249.0
2000-10-26,241.0
2000-10-27,231.0
2000-10-28,229.0
2000-10-29,233.0
2000-10-30,228.0
2000-10-31,221.0
2001-10-01,300.0
2001-10-02,293.0
2001-10-03,288.0
2001-10-04,300.0
2001-10-05,303.0
2001-10-06,306.0
2001-10-07,313.0
2001-10-08,295.0
2001-10-09,286.0
2001-10-10,286.0
2001-10-11,295.0
2001-10-12,289.0
2001-10-13,272.0
2001-10-14,258.0
2001-10-15,247.0
2001-10-16,241.0
2001-10-17,232.0
2001-10-18,218.0
2001-10-19,209.0
2001-10-20,206.0
2001-10-21,198.0
2001-10-22,197.0
2001-10-23,197.0
2001-10-24,194.0
2001-10-25,197.0
2001-10-26,204.0
2001-10-27,209.0
2001-10-28,231.0
2001-10-29,244.0
2001-10-30,237.0
2001-10-31,223.0
2002-10-01,340.0
2002-10-02,312.0
2002-10-03,281.0
2002-10-04,263.0
2002-10-05,252.0
2002-10-06,251.0
2002-10-07,251.0
2002-10-08,264.0
2002-10-09,280.0
2002-10-10,310.0
2002-10-11,298.0
2002-10-12,270.0
2002-10-13,253.0
2002-10-14,237.0
2002-10-15,232.0
2002-10-16,223.0
2002-10-17,218.0
2002-10-18,246.0
2002-10-19,295.0
2002-10-20,350.0
2002-10-21,393.0
2002-10-22,399.0
2002-10-23,391.0
2002-10-24,394.0
2002-10-25,418.0
2002-10-26,419.0
2002-10-27,435.0
2002-10-28,484.0
2002-10-29,539.0
2002-10-30,520.0
2002-10-31,467.0
2003-10-01,42.0
2003-10-02,52.0
2003-10-03,54.0
2003-10-04,70.0
2003-10-05,74.0
2003-10-06,69.0
2003-10-07,82.0
2003-10-08,109.0
2003-10-09,163.0
2003-10-10,192.0
2003-10-11,224.0
2003-10-12,237.0
2003-10-13,243.0
2003-10-14,236.0
2003-10-15,214.0
2003-10-16,196.0
2003-10-17,180.0
2003-10-18,171.0
2003-10-19,158.0
2003-10-20,146.0
2003-10-21,139.0
2003-10-22,134.0
2003-10-23,139.0
2003-10-24,137.0
2003-10-25,138.0
2003-10-26,134.0
2003-10-27,127.0
2003-10-28,123.0
2003-10-29,121.0
2003-10-30,117.0
2003-10-31,115.0
2004-10-01,191.0
2004-10-02,182.0
2004-10-03,173.0
2004-10-04,173.0
2004-10-05,163.0
2004-10-06,155.0
2004-10-07,147.0
2004-10-08,141.0
2004-10-09,136.0
2004-10-10,138.0
2004-10-11,138.0
2004-10-12,150.0
2004-10-13,166.0
2004-10-14,186.0
2004-10-15,185.0
2004-10-16,174.0
2004-10-17,172.0
2004-10-18,176.0
2004-10-19,197.0
2004-10-20,205.0
2004-10-21,221.0
2004-10-22,233.0
2004-10-23,250.0
2004-10-24,243.0
2004-10-25,231.0
2004-10-26,214.0
2004-10-27,200.0
2004-10-28,190.0
2004-10-29,209.0
2004-10-30,294.0
2004-10-31,311.0
2005-10-01,130.0
2005-10-02,141.0
2005-10-03,152.0
2005-10-04,164.0
2005-10-05,180.0
2005-10-06,208.0
2005-10-07,226.0
2005-10-08,240.0
2005-10-09,232.0
2005-10-10,213.0
2005-10-11,200.0
2005-10-12,184.0
2005-10-13,169.0
2005-10-14,159.0
2005-10-15,148.0
2005-10-16,142.0
2005-10-17,132.0
2005-10-18,127.0
2005-10-19,117.0
2005-10-20,119.0
2005-10-21,110.0
2005-10-22,112.0
2005-10-23,121.0
2005-10-24,122.0
2005-10-25,125.0
2005-10-26,127.0
2005-10-27,132.0
2005-10-28,127.0
2005-10-29,114.0
2005-10-30,112.0
2005-10-31,106.0
2006-10-01,278.0
2006-10-02,260.0
2006-10-03,245.0
2006-10-04,258.0
2006-10-05,375.0
2006-10-06,477.0
2006-10-07,521.0
2006-10-08,522.0
2006-10-09,438.0
2006-10-10,400.0
2006-10-11,362.0
2006-10-12,323.0
2006-10-13,293.0
2006-10-14,272.0
2006-10-15,253.0
2006-10-16,239.0
2006-10-17,223.0
2006-10-18,208.0
2006-10-19,196.0
2006-10-20,189.0
2006-10-21,187.0
2006-10-22,183.0
2006-10-23,179.0
2006-10-24,185.0
2006-10-25,180.0
2006-10-26,216.0
2006-10-27,298.0
2006-10-28,265.0
2006-10-29,225.0
2006-10-30,201.0
2006-10-31,187.0
2007-10-01,282.0
2007-10-02,281.0
2007-10-03,262.0
2007-10-04,247.0
2007-10-05,236.0
2007-10-06,222.0
2007-10-07,210.0
2007-10-08,208.0
2007-10-09,206.0
2007-10-10,198.0
2007-10-11,191.0
2007-10-12,188.0
2007-10-13,183.0
2007-10-14,178.0
2007-10-15,171.0
2007-10-16,167.0
2007-10-17,159.0
2007-10-18,158.0
2007-10-19,154.0
2007-10-20,151.0
2007-10-21,145.0
2007-10-22,147.0
2007-10-23,148.0
2007-10-24,145.0
2007-10-25,140.0
2007-10-26,135.0
2007-10-27,128.0
2007-10-28,128.0
2007-10-29,121.0
2007-10-30,131.0
2007-10-31,132.0
2008-10-01,173.0
2008-10-02,183.0
2008-10-03,194.0
2008-10-04,197.0
2008-10-05,187.0
2008-10-06,193.0
2008-10-07,201.0
2008-10-08,220.0
2008-10-09,213.0
2008-10-10,193.0
2008-10-11,179.0
2008-10-12,170.0
2008-10-13,166.0
2008-10-14,162.0
2008-10-15,153.0
2008-10-16,146.0
2008-10-17,145.0
2008-10-18,150.0
2008-10-19,165.0
2008-10-20,187.0
2008-10-21,194.0
2008-10-22,181.0
2008-10-23,165.0
2008-10-24,166.0
2008-10-25,185.0
2008-10-26,202.0
2008-10-27,193.0
2008-10-28,183.0
2008-10-29,188.0
2008-10-30,192.0
2008-10-31,196.0
2009-10-01,78.0
2009-10-02,73.0
2009-10-03,66.0
2009-10-04,67.0
2009-10-05,65.0
2009-10-06,66.0
2009-10-07,80.0
2009-10-08,86.0
2009-10-09,84.0
2009-10-10,75.0
2009-10-11,84.0
2009-10-12,99.0
2009-10-13,114.0
2009-10-14,124.0
2009-10-15,130.0
2009-10-16,123.0
2009-10-17,116.0
2009-10-18,110.0
2009-10-19,102.0
2009-10-20,111.0
2009-10-21,115.0
2009-10-22,113.0
2009-10-23,108.0
2009-10-24,104.0
2009-10-25,100.0
2009-10-26,103.0
2009-10-27,107.0
2009-10-28,107.0
2009-10-29,109.0
2009-10-30,99.0
2009-10-31,95.0
2010-10-01,277.0
2010-10-02,260.0
2010-10-03,255.0
2010-10-04,253.0
2010-10-05,245.0
2010-10-06,231.0
2010-10-07,223.0
2010-10-08,209.0
2010-10-09,200.0
2010-10-10,195.0
2010-10-11,187.0
2010-10-12,181.0
2010-10-13,171.0
2010-10-14,162.0
2010-10-15,154.0
2010-10-16,153.0
2010-10-17,151.0
2010-10-18,148.0
2010-10-19,157.0
2010-10-20,161.0
2010-10-21,159.0
2010-10-22,162.0
2010-10-23,166.0
2010-10-24,183.0
2010-10-25,183.0
2010-10-26,175.0
2010-10-27,176.0
2010-10-28,193.0
2010-10-29,199.0
2010-10-30,196.0
2010-10-31,186.0
2011-10-01,125.0
2011-10-02,120.0
2011-10-03,119.0
2011-10-04,116.0
2011-10-05,106.0
2011-10-06,102.0
2011-10-07,103.0
2011-10-08,104.0
2011-10-09,110.0
2011-10-10,119.0
2011-10-11,128.0
2011-10-12,145.0
2011-10-13,174.0
2011-10-14,230.0
2011-10-15,266.0
2011-10-16,262.0
2011-10-17,251.0
2011-10-18,231.0
2011-10-19,208.0
2011-10-20,196.0
2011-10-21,196.0
2011-10-22,200.0
2011-10-23,207.0
2011-10-24,195.0
2011-10-25,182.0
2011-10-26,168.0
2011-10-27,156.0
2011-10-28,147.0
2011-10-29,138.0
2011-10-30,134.0
2011-10-31,127.0
2012-10-01,208.0
2012-10-02,198.0
2012-10-03,198.0
2012-10-04,199.0
2012-10-05,201.0
2012-10-06,212.0
2012-10-07,212.0
2012-10-08,203.0
2012-10-09,202.0
2012-10-10,198.0
2012-10-11,200.0
2012-10-12,200.0
2012-10-13,290.0
2012-10-14,363.0
2012-10-15,387.0
2012-10-16,404.0
2012-10-17,404.0
2012-10-18,381.0
2012-10-19,357.0
2012-10-20,341.0
2012-10-21,314.0
2012-10-22,267.0
2012-10-23,267.0
2012-10-24,248.0
2012-10-25,232.0
2012-10-26,227.0
2012-10-27,224.0
2012-10-28,219.0
2012-10-29,214.0
2012-10-30,218.0
2012-10-31,226.0
2013-10-01,206.0
2013-10-02,192.0
2013-10-03,182.0
2013-10-04,176.0
2013-10-05,175.0
2013-10-06,181.0
2013-10-07,200.0
2013-10-08,243.0
2013-10-09,256.0
2013-10-10,236.0
2013-10-11,216.0
2013-10-12,219.0
2013-10-13,238.0
2013-10-14,262.0
2013-10-15,262.0
2013-10-16,266.0
2013-10-17,284.0
2013-10-18,331.0
2013-10-19,396.0
2013-10-20,394.0
2013-10-21,354.0
2013-10-22,326.0
2013-10-23,323.0
2013-10-24,321.0
2013-10-25,365.0
2013-10-26,359.0
2013-10-27,329.0
2013-10-28,324.0
2013-10-29,360.0
2013-10-30,379.0
2013-10-31,376.0
2014-10-01,189.0
2014-10-02,178.0
2014-10-03,172.0
2014-10-04,167.0
2014-10-05,163.0
2014-10-06,155.0
2014-10-07,148.0
2014-10-08,151.0
2014-10-09,173.0
2014-10-10,188.0
2014-10-11,233.0
2014-10-12,239.0
2014-10-13,219.0
2014-10-14,214.0
2014-10-15,214.0
2014-10-16,204.0
2014-10-17,196.0
2014-10-18,200.0
2014-10-19,238.0
2014-10-20,282.0
2014-10-21,271.0
2014-10-22,250.0
2014-10-23,233.0
2014-10-24,243.0
2014-10-25,267.0
2014-10-26,289.0
2014-10-27,282.0
2014-10-28,261.0
2014-10-29,243.0
2014-10-30,232.0
2014-10-31,224.0
2015-10-01,111.0
2015-10-02,104.0
2015-10-03,99.0
2015-10-04,91.0
2015-10-05,86.0
2015-10-06,91.0
2015-10-07,98.0
2015-10-08,102.0
2015-10-09,110.0
2015-10-10,107.0
2015-10-11,111.0
2015-10-12,105.0
2015-10-13,99.0
2015-10-14,86.0
2015-10-15,88.0
2015-10-16,91.0
2015-10-17,97.0
2015-10-18,102.0
2015-10-19,102.0
2015-10-20,99.0
2015-10-21,96.0
2015-10-22,100.0
2015-10-23,102.0
2015-10-24,98.0
2015-10-25,98.0
2015-10-26,91.0
2015-10-27,88.0
2015-10-28,84.0
2015-10-29,78.0
2015-10-30,79.0
2015-10-31,78.0
2016-10-01,117.0
2016-10-02,114.0
2016-10-03,126.0
2016-10-04,121.0
2016-10-05,114.0
2016-10-06,109.0
